City	Division	Lat	Lon
Gravata, State of Pernambuco (PE), Brazil	South America	-8.2116007	-35.5677787
Orleans, State of Santa Catarina (SC), Brazil	South America	-28.3576607	-49.2885418
Mancora, Piura Region, Peru	South America	-4.1034782	-81.0451037
Caponga, State of Ceara (CE), Brazil	South America	-4.0395302	-38.1982975
Cayambe, Pichincha Province, Ecuador	South America	0.0319573	-78.1507423
Ubaporanga, State of Minas Gerais (MG), Brazil	South America	-19.6355348	-42.1063215
Los Angeles, Biobio Region, Chile	South America	-37.4629159	-72.3612251
San Antero, Cordoba Department, Colombia	South America	9.374642	-75.758517
Inga, State of Paraiba (PB), Brazil	South America	-7.2892923	-35.6100553
Tiangua, State of Ceara (CE), Brazil	South America	-3.7300232	-40.9926511
Nova Roma do Sul, State of Rio Grande do Sul (RS), Brazil	South America	-28.9909812	-51.4073312
El Colegio, Cundinamarca Department, Colombia	South America	4.58473	-74.94942
Pitangui, State of Minas Gerais (MG), Brazil	South America	-19.6824436	-44.890204
Trairi, State of Ceara (CE), Brazil	South America	-3.3072032	-39.3621196
Santo Domingo de los Colorados, Pichincha Province, Ecuador	South America	-0.2584511	-79.1812362
Forquilhinha, State of Santa Catarina (SC), Brazil	South America	-28.7477963	-49.4745059
Quintero, Valparaiso Region, Chile	South America	-32.7723101	-71.5333
General Alvear, Province of Buenos Aires, Argentina	South America	-36.0217066	-60.0145232
Cuenca, Azuay Province, Ecuador	South America	-2.9001285	-79.0058965
Araucaria, State of Parana (PR), Brazil	South America	-25.586431	-49.4052251
Planaltina, Federal District (DF), Brazil	South America	-15.6216249	-47.6521514
Tamshiyacu, Loreto Region, Peru	South America	-4.002066	-73.1570876
Palmeira Dos Indios, State of Alagoas (AL), Brazil	South America	-9.406106	-36.6331433
Santa Terezinha de Itaipu, State of Parana (PR), Brazil	South America	-25.4452671	-54.4013186
El Soberbio, Province of Misiones, Argentina	South America	-27.2965815	-54.1981393
Canoa Quebrada, State of Ceara (CE), Brazil	South America	-4.5258382	-37.7056436
Rio Preto, State of Minas Gerais (MG), Brazil	South America	-22.0865846	-43.8297431
Palhoca, State of Santa Catarina (SC), Brazil	South America	-27.6466202	-48.6703613
Sumaco, Napo Province, Ecuador	South America	-0.3659083	-77.4701972
Itabaiana, State of Sergipe (SE), Brazil	South America	-10.6872332	-37.4329352
Brejo da Madre de Deus, State of Pernambuco (PE), Brazil	South America	-8.1405443	-36.371496
Campo Belo do Sul, State of Santa Catarina (SC), Brazil	South America	-27.8985494	-50.7573371
Santo Antonio do Itambe, State of Minas Gerais (MG), Brazil	South America	-18.4702703	-43.2714907
Isabela, Galapagos Islands, Ecuador	South America	-0.8292374	-91.135302
Quatis, State of Rio de Janeiro (RJ), Brazil	South America	-22.4083216	-44.2582153
Curiti, Santander Department, Colombia	South America	6.604594	-73.069241
Carhuaz, Ancash Region, Peru	South America	-9.2810567	-77.6462387
Ouroeste, State of Sao Paulo (SP), Brazil	South America	-20.0010887	-50.3741963
Albardon, Province of San Juan, Argentina	South America	-31.2572868	-68.4770183
Colonia Carlos Pellegrini, Province of Corrientes, Argentina	South America	-28.5333309	-57.1666718
Assis, State of Sao Paulo (SP), Brazil	South America	-22.6604341	-50.4187813
Castanhal, State of Para (PA), Brazil	South America	-1.2983288	-47.9171616
Sao Felix do Paraguassu, State of Bahia (BA), Brazil	South America	-12.6076347	-38.9658773
Boa Nova, State of Bahia (BA), Brazil	South America	-14.365624	-40.2074988
Sao Valentim do Sul, State of Rio Grande do Sul (RS), Brazil	South America	-29.0508197	-51.7572452
Novo Airao, State of Amazonas (AM), Brazil	South America	-2.6367324	-60.9439131
Valeria del Mar, Province of Buenos Aires, Argentina	South America	-37.1450559	-56.8804518
Ibira, State of Sao Paulo (SP), Brazil	South America	-21.0670008	-49.2233389
Milagres, State of Bahia (BA), Brazil	South America	-12.8659041	-39.8609304
Rifaina, State of Sao Paulo (SP), Brazil	South America	-20.0710428	-47.4392352
Sete Barras, State of Sao Paulo (SP), Brazil	South America	-24.3844426	-47.9279628
Taquaritinga Do Norte, State of Pernambuco (PE), Brazil	South America	-7.8428746	-36.1328132
Paranapiacaba, State of Sao Paulo (SP), Brazil	South America	-23.7775273	-46.2997967
Iporanga, State of Sao Paulo (SP), Brazil	South America	-24.5852085	-48.5975856
Paraty Mirim, State of Rio de Janeiro (RJ), Brazil	South America	-23.242091	-44.6391886
Cajobi, State of Sao Paulo (SP), Brazil	South America	-20.8718112	-48.8196226
Ilha Grande, State of Rio de Janeiro (RJ), Brazil	South America	-23.1520839	-44.2289441
Anitapolis, State of Santa Catarina (SC), Brazil	South America	-27.9016844	-49.1321175
Cartago, Valle del Cauca Department, Colombia	South America	4.7472212	-75.9116289
Santana de Parnaiba, State of Sao Paulo (SP), Brazil	South America	-23.4429961	-46.9226576
Santa Helena, State of Parana (PR), Brazil	South America	-24.8584188	-54.3364348
Obera, Province of Misiones, Argentina	South America	-27.4867802	-55.1203326
Sao Miguel Do Oeste, State of Santa Catarina (SC), Brazil	South America	-26.7247058	-53.5167732
Botelhos, State of Minas Gerais (MG), Brazil	South America	-21.6425236	-46.3938591
Santa Barbara d'Oeste, State of Sao Paulo (SP), Brazil	South America	-22.7557422	-47.4147585
Martins, State of Rio Grande do Norte (RN), Brazil	South America	-6.0698817	-37.9148742
Aguai, State of Sao Paulo (SP), Brazil	South America	-22.0576912	-46.9739467
Santa Rosa, State of Rio Grande do Sul (RS), Brazil	South America	-27.8706817	-54.4801558
Penha, State of Santa Catarina (SC), Brazil	South America	-26.775917	-48.6470006
San Gil, Santander Department, Colombia	South America	6.554824	-73.13412
San Francisco de Mostazal, O'Higgins Region, Chile	South America	-33.9791656	-70.7119749
Santa Cruz dos Milagres, State of Piaui (PI), Brazil	South America	-5.9103366	-41.8799408
Barra Velha, State of Santa Catarina (SC), Brazil	South America	-26.6331439	-48.6846608
Yala, Province of Jujuy, Argentina	South America	-24.119661	-65.4018842
Berazategui, Province of Buenos Aires, Argentina	South America	-34.762001	-58.2112961
Mirassol, State of Sao Paulo (SP), Brazil	South America	-20.8173456	-49.5210713
Iguai, State of Bahia (BA), Brazil	South America	-14.7532128	-40.0897866
Tupancireta, State of Rio Grande do Sul (RS), Brazil	South America	-29.001375	-53.9976775
Isnos, Huila Department, Colombia	South America	1.932389	-76.214046
Miranda, State of Mato Grosso do Sul (MS), Brazil	South America	-20.235958	-56.3751037
La Pedrera, Rocha Department, Uruguay	South America	-34.5892697	-54.125661
Puerto La Cruz, North-Eastern Region, Venezuela	South America	10.1732454	-64.6525884
Monte Mor, State of Sao Paulo (SP), Brazil	South America	-22.945536	-47.3126229
Saloa, State of Pernambuco (PE), Brazil	South America	-8.9735843	-36.6894342
Miramar, Province of Cordoba, Argentina	South America	-30.9177405	-62.678696
Sao Borja, State of Rio Grande do Sul (RS), Brazil	South America	-28.6583059	-56.0041451
Barreirinhas, State of Maranhao (MA), Brazil	South America	-2.759	-42.8236209
Roldanillo, Valle del Cauca Department, Colombia	South America	4.414138	-76.152173
Margarita Island, Coastal Islands, Venezuela	South America	10.9970723	-63.9113296
Bailadores, Andean Region, Venezuela	South America	8.2563795	-71.8260021
Encarnacion, Itapua Department, Paraguay	South America	-27.2522918	-55.9135867
Cachoeira Paulista, State of Sao Paulo (SP), Brazil	South America	-22.6650996	-45.0116583
Sao Bonifacio, State of Santa Catarina (SC), Brazil	South America	-27.9000547	-48.9301492
Porto Feliz, State of Sao Paulo (SP), Brazil	South America	-23.2248099	-47.4882762
San Pedro de la Paz, Biobio Region, Chile	South America	-36.8305354	-73.1167368
Tarma, Junin Region, Peru	South America	-11.4193347	-75.6889493
Taua, State of Ceara (CE), Brazil	South America	-6.0076879	-40.2935452
Santo Tome, Province of Corrientes, Argentina	South America	-28.5524101	-56.0452135
Nazareno, State of Minas Gerais (MG), Brazil	South America	-21.2205255	-44.610684
Amparo, State of Sao Paulo (SP), Brazil	South America	-22.7080671	-46.7726697
Caraguatay, Province of Misiones, Argentina	South America	-26.616667	-54.766667
Camaqua, State of Rio Grande do Sul (RS), Brazil	South America	-30.8493976	-51.8048311
Punta Hermosa, Lima Region, Peru	South America	-12.3108043	-76.8138804
Salta, Province of Salta, Argentina	South America	-24.7821269	-65.4231976
Jardinopolis, State of Sao Paulo (SP), Brazil	South America	-21.0277616	-47.7772049
Sao Joao Da Boa Vista, State of Sao Paulo (SP), Brazil	South America	-21.9712313	-46.7947989
Sao Pedro do Butia, State of Rio Grande do Sul (RS), Brazil	South America	-28.1137081	-54.8951287
Xapuri, State of Acre (AC), Brazil	South America	-10.651986	-68.4974109
Capao da Canoa, State of Rio Grande do Sul (RS), Brazil	South America	-29.7649764	-50.0289451
La Puerta, Province of Catamarca, Argentina	South America	-28.1592775	-65.7926162
Conceicao do Mato Dentro, State of Minas Gerais (MG), Brazil	South America	-19.0345287	-43.4228569
Montes Claros, State of Minas Gerais (MG), Brazil	South America	-16.7286406	-43.8582139
Santana do Mundau, State of Alagoas (AL), Brazil	South America	-9.1397328	-36.1979764
Pedregulho, State of Sao Paulo (SP), Brazil	South America	-20.2562227	-47.4810384
Rio de Janeiro, State of Rio de Janeiro (RJ), Brazil	South America	-22.9068467	-43.1728965
Sao Francisco Xavier, State of Sao Paulo (SP), Brazil	South America	-22.9121423	-45.9596224
Cantagalo, State of Rio de Janeiro (RJ), Brazil	South America	-21.9802716	-42.3625761
Saraguro, Loja Province, Ecuador	South America	-3.6217479	-79.2380664
Itapira, State of Sao Paulo (SP), Brazil	South America	-22.4362174	-46.8228786
Yumbel, Biobio Region, Chile	South America	-37.0833	-72.5667
Dois Irmaos, State of Rio Grande do Sul (RS), Brazil	South America	-29.5898407	-51.0853913
Mar de Cobo, Province of Buenos Aires, Argentina	South America	-37.7718502	-57.4563235
Bell Ville, Province of Cordoba, Argentina	South America	-32.6305078	-62.6888569
Moniquira, Boyaca Department, Colombia	South America	5.875987	-73.57359
Yerba Buena, Province of Tucuman, Argentina	South America	-26.8166695	-65.3166809
Girardota, Antioquia Department, Colombia	South America	6.378322	-75.449517
Santa Fe Do Sul, State of Sao Paulo (SP), Brazil	South America	-20.2114344	-50.9271748
Pereira, Risaralda Department, Colombia	South America	4.8087174	-75.690601
Vitoria de Santo Antao, State of Pernambuco (PE), Brazil	South America	-8.1286072	-35.2979382
Chulucanas, Piura Region, Peru	South America	-5.093626	-80.1596041
Ribeirao Bonito, State of Sao Paulo (SP), Brazil	South America	-22.0677812	-48.177368
Sao Goncalo Do Amarante, State of Rio Grande do Norte (RN), Brazil	South America	-5.7852461	-35.3288131
Madre de Deus, State of Bahia (BA), Brazil	South America	-12.7386751	-38.6188955
Plato, Magdalena Department, Colombia	South America	9.791337	-74.7975249
Laranja da Terra, State of Espirito Santo (ES), Brazil	South America	-19.8998849	-41.0625253
Ribeirao Grande, State of Sao Paulo (SP), Brazil	South America	-24.2101751	-48.3589086
Ilha Comprida, State of Sao Paulo (SP), Brazil	South America	-24.7394382	-47.5422745
Silveira Martins, State of Rio Grande do Sul (RS), Brazil	South America	-29.6448834	-53.5861202
Potim, State of Sao Paulo (SP), Brazil	South America	-22.8401139	-45.2554893
Rio do Pouso, State of Santa Catarina (SC), Brazil	South America	-28.4148371	-49.1088724
Sao Jose Do Rio Preto, State of Sao Paulo (SP), Brazil	South America	-20.811761	-49.3762272
Valdivia, Los Rios Region, Chile	South America	-39.8173788	-73.2425333
San Cristobal, Galapagos Islands, Ecuador	South America	-0.8674715	-89.436391
Choele Choel, Province of Rio Negro, Argentina	South America	-39.2893209	-65.6623091
Corozal, Sucre Department, Colombia	South America	9.321697	-75.294467
Padre Hurtado, Santiago Metropolitan Region, Chile	South America	-33.5749687	-70.8149905
Cieneguilla, Lima Region, Peru	South America	-12.0948156	-76.7567368
Villa Mercedes, Province of San Luis, Argentina	South America	-33.6754417	-65.4580688
Mairipora, State of Sao Paulo (SP), Brazil	South America	-23.3195045	-46.5902794
Canete, Biobio Region, Chile	South America	-37.8058201	-73.3919739
Penaflor, Santiago Metropolitan Region, Chile	South America	-33.6060255	-70.8781837
Bocaina, State of Sao Paulo (SP), Brazil	South America	-22.1430244	-48.5255753
Triunfo, State of Pernambuco (PE), Brazil	South America	-7.8455699	-38.0419836
Saquarema, State of Rio de Janeiro (RJ), Brazil	South America	-22.932382	-42.4866843
Luque, Central Department, Paraguay	South America	-25.2415033	-57.4853561
Pedralva, State of Minas Gerais (MG), Brazil	South America	-22.2452849	-45.4654762
Dourado, State of Sao Paulo (SP), Brazil	South America	-22.1261969	-48.3389644
Olivos, Capital Federal District, Argentina	South America	-34.6529116	-58.4990049
Sao Tome, State of Parana (PR), Brazil	South America	-23.5299714	-52.5532048
Rosario Oeste, State of Mato Grosso (MT), Brazil	South America	-14.8931246	-56.1142253
Concon, Valparaiso Region, Chile	South America	-32.9299468	-71.5186065
La Coronilla, Rocha Department, Uruguay	South America	-33.889896	-53.5256956
Sao Joao Batista do Gloria, State of Minas Gerais (MG), Brazil	South America	-20.635088	-46.5054905
Picada Cafe, State of Rio Grande do Sul (RS), Brazil	South America	-29.4541701	-51.137068
Pedro Vicente Maldonado, Pichincha Province, Ecuador	South America	0.0813445	-79.0489685
Carnauba dos Dantas, State of Rio Grande do Norte (RN), Brazil	South America	-6.5679384	-36.5445805
San Luis, Tolima Department, Colombia	South America	4.133543	-75.095082
Capilla del Senor, Province of Buenos Aires, Argentina	South America	-34.29266	-59.101039
Puerto Natales, Magallanes Region, Chile	South America	-51.7308935	-72.4977407
El Mollar, Province of Tucuman, Argentina	South America	-26.9387	-65.70705
Tanicuchi, Cotopaxi Province, Ecuador	South America	-0.7851667	-78.6455475
Caririacu, State of Ceara (CE), Brazil	South America	-7.0417977	-39.2855054
Sabara, State of Minas Gerais (MG), Brazil	South America	-19.8845263	-43.826722
Japaratinga, State of Alagoas (AL), Brazil	South America	-9.089797	-35.2580917
Jose Ignacio, Maldonado Department, Uruguay	South America	-34.8359146	-54.6451455
Serra do Navio, State of Amapa (AP), Brazil	South America	1.63482	-52.2762322
Barra de Guaratiba, State of Rio de Janeiro (RJ), Brazil	South America	-23.0124244	-43.5416815
Huancarama, Apurimac Region, Peru	South America	-13.6418002	-73.091991
Santa Fe de Antioquia, Antioquia Department, Colombia	South America	6.557179	-75.827129
Caracas, Capital Region, Venezuela	South America	10.4805937	-66.9036063
Assare, State of Ceara (CE), Brazil	South America	-6.8752237	-39.8715872
Pedro Leopoldo, State of Minas Gerais (MG), Brazil	South America	-19.6189005	-44.0404979
Caleta Olivia, Province of Santa Cruz, Argentina	South America	-46.4425647	-67.5171533
Palomino, La Guajira Department, Colombia	South America	11.2451212	-73.5593968
Marataizes, State of Espirito Santo (ES), Brazil	South America	-21.045485	-40.8317367
Caracol, State of Piaui (PI), Brazil	South America	-9.0751017	-43.3680788
Piedra del Aguila, Province of Neuquen, Argentina	South America	-40.0482871	-70.0754465
Quimbaya, Quindio Department, Colombia	South America	4.625907	-75.761865
Santa Maria, State of Rio Grande do Sul (RS), Brazil	South America	-29.68725	-53.8154499
Monteria, Cordoba Department, Colombia	South America	8.750983	-75.8785348
Molina, Maule Region, Chile	South America	-35.1164987	-71.2829759
Cocorna, Antioquia Department, Colombia	South America	6.057265	-75.185598
Las Heras, Province of Mendoza, Argentina	South America	-32.8502966	-68.8405943
Socorro, State of Sao Paulo (SP), Brazil	South America	-23.6713021	-46.7121452
Tres Forquilhas, State of Rio Grande do Sul (RS), Brazil	South America	-29.4211577	-50.0803953
Siqueira Campos, State of Parana (PR), Brazil	South America	-23.6850833	-49.8235126
Pocos de Caldas, State of Minas Gerais (MG), Brazil	South America	-21.7853787	-46.5619303
Los Toldos, Province of Buenos Aires, Argentina	South America	-35.0002899	-61.0384266
